h2_co2_ratio,pressure_bar,coolant_temp,catalyst,cooling_ua,T_final_C,T_max_C,co2_conversion,c5plus_yield,runaway
3.0050719977888205,32.644768583750995,485.8911412912132,1.3663540781940453,33550.70627635255,265.6290780285824,402.9337774890995,0.6124146823094949,0.5569433663390405,1.0
3.4828461702097475,26.637744491664147,474.0364615479977,1.7137278339446147,13580.507210502376,283.7576353069511,343.75210726096736,0.7657983468862909,0.6998236487562433,1.0
2.989897264243786,21.088957396086872,470.96608628184185,0.5552536599215087,50143.00077757919,202.57077613272736,205.14458796693202,0.1567670971354837,0.10856420161234707,0.0
2.8597781201864696,22.438151560667052,488.7249701651107,1.2191821932416125,71420.55285337938,222.53814533642765,238.06776976412942,0.298174709697224,0.25756849854450575,0.0
3.0123986046008966,32.83077498150491,523.619283033837,1.422866160678357,13005.289822553532,358.5391274216479,433.0155939187423,0.8963794537741578,0.8223105901277632,1.0
2.358706947499919,16.547200203146332,492.04548144669803,2.748831889981161,49738.03025740782,226.1355817893944,239.56951271421372,0.3189791510496077,0.28198006489955135,0.0
2.147940005969056,28.213823300354143,491.1531137341198,0.6455536251933398,28750.54443380129,245.76050628411235,317.3103814490305,0.3315620078371295,0.29161422427720357,1.0
3.8493577624174975,30.4107617600646,511.5763326883449,2.179267517402046,77993.72737543835,258.1987276749901,315.47189898104466,0.7037797530721099,0.6417151745859726,1.0
3.783875069180607,29.836898056641207,512.5639923720748,1.3429549709430522,47871.59729016202,267.3173514945556,359.6215266500827,0.7025574564832774,0.6398815285281731,1.0
2.7892825087295736,30.968777408567206,492.7620075077175,1.0467577480435968,10688.959752274859,340.74911198491304,396.5996765479026,0.808702082576291,0.740845437394491,1.0
2.391080395571744,24.969170017646377,506.8379326478442,1.0360231767773858,72301.11119395196,243.81291113601208,288.1597370736073,0.3744511819809902,0.3327742788776128,0.0
2.7694838026323687,20.714336186291487,532.2457567428917,2.7771189207833675,45193.651559920625,273.7684751887914,326.9281490776282,0.6382077583603144,0.5821322363466235,1.0
2.9801807951850603,23.740374766833945,504.9214717512366,1.7383096349314995,70626.16847237576,243.277607642298,309.45187754392043,0.47353140669278165,0.42613167173164923,1.0
3.250297869697753,33.58781219130771,505.0560600752237,2.4301942621772294,78368.67039829577,257.9200736725287,323.61991921667254,0.657376091040302,0.5995011667120934,1.0
2.561278923253511,24.38609695910447,527.0252391278524,1.6799719597157905,31039.21722973272,283.7644065120571,359.9607704589856,0.6207656850823787,0.5658675642959217,1.0
2.961633624989335,30.914649114053685,473.0793726767199,1.3581242674734968,18172.95043720972,290.280913329637,411.83963207550414,0.7152942482042786,0.6533900286621275,1.0
3.542898861637121,24.508594914821714,472.16137164230037,1.5303929053787753,55667.85001537312,210.19542912752854,229.23579501417248,0.2866282107690517,0.245080134885631,0.0
3.1583902781705975,15.414271101676915,488.9721449154883,0.5988830286865042,57933.05106024214,215.5977112652057,217.44519935540757,0.20231345650660168,0.1526129454511169,0.0
2.129977509042766,23.590515290004042,507.9595858611353,2.0843758150667275,28521.476394961388,266.8059311519411,335.39141187203177,0.49168372552197404,0.44639067879122263,1.0
3.8904663376489346,33.66429580254294,508.5622036613646,1.778503077515853,49259.9532716119,273.2630509269817,354.40018067189214,0.7830643139522103,0.7157113097088706,1.0
2.6647572767224044,33.305027587614134,535.4244631906463,0.6717578036735844,63640.5244640278,288.36491569752013,393.01157362857987,0.6145444416823265,0.5587467109182876,1.0
3.055324438529574,22.548531383365933,515.1593964774203,0.7006202436230133,78121.6591113631,246.81434653378858,269.6470874238378,0.41132509086399227,0.3632570232816111,0.0
2.511019286376629,17.66608498925464,482.2928365378554,1.4305378113266893,20029.77267278026,222.39166607718624,230.97022269691394,0.26742706377708825,0.22913354959589743,0.0
